qr_content,label
https://secure-auth.biz/account?ref=2480,0
https://apple.com/careers,1
https://aws.amazon.com/about,1
http://account-verify.club-5893.com/update,0
https://github.com/internships,1
http://67.227.212.226/signin,0
https://openai.com/students,1
https://intel.com/careers,1
http://secure.internshipfree.info/account,0
https://apple.com/apply,1
https://stackoverflow.com/internships,1
http://intel.com/careers,1
https://stackoverflow.com/apply,1
http://secure.verifyaccount.co/submit,0
http://confirm-payments.net-9481.com/submit?utm_source=whatsapp,0
http://account-verify.club.info/submit,0
http://108.193.187.39/verify,0
https://google.com/apply,1
http://linkedin.com/careers,1
https://stackoverflow.com/programs,1
http://aws.amazon.com/,1
http://openai.com/students,1
http://docker.com/,1
http://secure-auth.biz.xyz/verify,0
https://oracle.com/jobs,1
http://secure-auth.biz.xyz/payment,0
https://signin-update.info/security?ref=7311,0
http://143.254.238.50/submit,0
https://netflix.com/,1
http://verifyaccount.co-6279.com/confirm,0
http://login.secure-login.top/security,0
http://signin-update.info.gdn/payment,0
http://verifyaccount.co.loan/verify,0
http://secure.account-verify.club/verify,0
https://intel.com/careers,1
http://aws.amazon.com/apply,1
http://secure.secure-login.top/account?utm_source=mail,0
http://secure-login.top-1017.com/signin?utm_source=mail,0
http://190.135.144.152/account?utm_source=whatsapp,0
http://oracle.com/careers,1
https://confirm-payments.net/submit?ref=5503?utm_source=sms,0
http://confirm-payments.net.top/submit,0
https://openai.com/programs,1
http://account-verify.club-9021.com/security,0
http://secure.account-verify.club/account,0
http://apply-now.loan-8378.com/signin?utm_source=whatsapp,0
https://aws.amazon.com/apply,1
https://aws.amazon.com/,1
http://login.account-verify.club/security,0
http://signin-update.info-7202.com/payment?utm_source=whatsapp,0
https://verify-now.xyz/security?ref=4975?utm_source=sms,0
https://docker.com/apply,1
https://login-check.gdn/account?ref=9598,0
http://secure.signin-update.info/confirm,0
http://google.com/apply,1
https://verifyaccount.co/security?ref=1786,0
https://oracle.com/programs,1
https://linkedin.com/jobs,1
https://ibm.com/programs,1
http://113.176.74.148/account,0
http://59.189.195.189/account?utm_source=sms,0
http://openai.com/jobs,1
http://github.com/jobs,1
http://82.31.195.198/signin?utm_source=sms,0
http://verify-now.xyz-1116.com/account?utm_source=whatsapp,0
https://github.com/internships,1
http://login-check.gdn.biz/signin,0
https://internshipfree.info/confirm?ref=1198,0
http://ibm.com/,1
http://secure.account-verify.club/payment?utm_source=sms,0
https://netflix.com/about,1
https://spotify.com/programs,1
http://docker.com/programs,1
https://docker.com/about,1
http://apply-now.loan.loan/signin,0
http://login-check.gdn-1476.com/confirm?utm_source=mail,0
http://156.113.74.8/confirm?utm_source=mail,0
https://intel.com/programs,1
https://github.com/,1
http://login.confirm-payments.net/verify,0
http://secure-login.top.loan/verify,0
https://openai.com/about,1
http://confirm-payments.net-1354.com/account?utm_source=whatsapp,0
http://auth.account-verify.club/verify,0
https://account-verify.club/submit?ref=9558,0
http://oracle.com/students,1
http://verifyaccount.co.net/verify,0
http://apply.apply-now.loan/account?utm_source=whatsapp,0
https://intel.com/students,1
http://secure-auth.biz-7684.com/security,0
https://microsoft.com/programs,1
http://verify-now.xyz-7119.com/confirm,0
https://mozilla.org/about,1
https://docker.com/internships,1
https://aws.amazon.com/about,1
https://mozilla.org/about,1
https://oracle.com/,1
https://verify-now.xyz/signin?ref=6871,0
http://account.login-check.gdn/payment,0
http://verifyaccount.co.biz/submit,0
https://netflix.com/careers,1
http://apply-now.loan-8640.com/update?utm_source=whatsapp,0
http://account-verify.club.net/verify?utm_source=mail,0
http://apply.account-verify.club/payment,0
http://verify-now.xyz.top/account,0
http://apple.com/jobs,1
http://openai.com/apply,1
http://openai.com/about,1
https://openai.com/,1
http://192.48.0.109/signin?utm_source=mail,0
https://docker.com/about,1
http://apple.com/about,1
http://login.confirm-payments.net/verify,0
https://secure-login.top/account?ref=8492,0
http://37.118.197.97/signin,0
http://verifyaccount.co.biz/signin?utm_source=sms,0
http://verifyaccount.co.club/payment,0
https://microsoft.com/jobs,1
https://docker.com/students,1
https://apply-now.loan/security?ref=3973,0
https://internshipfree.info/submit?ref=4086,0
https://linkedin.com/apply,1
http://secure-login.top-4069.com/submit,0
https://verify-now.xyz/signin?ref=9365,0
https://apple.com/apply,1
http://signin-update.info-6650.com/update,0
https://spotify.com/about,1
https://netflix.com/about,1
http://account.verify-now.xyz/account,0
http://google.com/apply,1
http://mozilla.org/about,1
https://mozilla.org/careers,1
http://184.255.71.155/account,0
https://github.com/careers,1
http://secure-login.top-4943.com/payment,0
http://login.secure-login.top/verify?utm_source=mail,0
http://openai.com/apply,1
https://microsoft.com/about,1
http://login-check.gdn-1204.com/signin,0
http://secure-auth.biz-8057.com/payment?utm_source=mail,0
http://139.172.131.250/update?utm_source=sms,0
https://netflix.com/careers,1
http://secure.login-check.gdn/security,0
http://verifyaccount.co-9480.com/submit?utm_source=mail,0
https://oracle.com/programs,1
https://aws.amazon.com/programs,1
https://openai.com/students,1
http://88.147.106.250/update,0
https://netflix.com/students,1
http://mozilla.org/programs,1
https://oracle.com/internships,1
https://mozilla.org/internships,1
https://intel.com/jobs,1
http://internshipfree.info.info/verify,0
https://spotify.com/about,1
http://48.161.92.41/security,0
http://account.verifyaccount.co/verify?utm_source=mail,0
http://oracle.com/,1
http://secure-auth.biz.top/submit?utm_source=whatsapp,0
https://intel.com/about,1
http://account.verifyaccount.co/submit?utm_source=whatsapp,0
https://aws.amazon.com/jobs,1
https://google.com/apply,1
https://netflix.com/jobs,1
http://verifyaccount.co.net/confirm?utm_source=mail,0
http://spotify.com/jobs,1
http://oracle.com/,1
https://linkedin.com/internships,1
